user_id,point_id,standard_id,date,conductivity,totaldissolvedsolids_tds,totalsuspendedsolids_tss,turbidity,hardness,alkalinity_ascaco3,alkalinitycarbonate,alkalinitybicarbonate,temperature,salinity,dissolvedoxygen_do,ph,alkalinitytotal,chloride_cl,fluoride_f,sulphate_so4,sulphite_h2s,freechlorine_cl2,freecyanide_fcn,totalcyanide_cntot,wadcyanide_cnwad,ammonia_nh4,ammonium_n_nh3,nitrate_no3,nitrite_no2,phosphate_po4,totalphosphate_ppo4,aluminium_al,antimony_sb,arsenic_as,barium_ba,cadmium_cd,calcium_ca,chromium_cr,chromiumhexavalent_cr6,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,tin_sn,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromiumhexavalent_tcr6,chromium_tcr,cobalt_tco,copper_tco,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oilandgrease,totalphenols,surfactant_mbas,totalpcb,aox,pcdfs,pcdds,fecalcoliform,ecoli,totalcoliformbacteria
1,9,3,2013-04-04,252,145,43,-,-,-,-,-,31.2,-,6.24,7.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0008,-,0.0001,-,0.001,-,-,0.018,-,0.001,-,-,0.00005,0.001,-,-,-,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2013-05-02,248,143,21,-,-,-,-,-,27.3,-,6.2,7.99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0005,-,0.0001,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2013-06-04,265,173,20,-,-,-,-,-,28.3,-,6.68,7.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0005,-,0.0001,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.001,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2013-07-03,259,168,74,-,-,-,-,-,27.9,-,6.33,7.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0006,-,0.0001,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.001,-,-,-,-,0.012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2013-08-02,270,175,26,-,-,-,-,-,26.9,-,6.48,7.75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0005,-,0.0001,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.001,-,-,-,-,0.008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2013-09-05,277,194,8,-,-,-,-,-,26.6,-,6.73,7.7,96,-,-,42,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2013-10-02,292,177,7,-,-,-,-,-,26.4,-,7.1,7.4,107,-,-,44,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2013-11-12,305,182,10,-,-,-,-,-,28.9,-,7.08,7.5,96,-,-,62,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2013-12-04,276,182,10,-,-,-,-,-,28.7,-,6.64,7.1,96,-,-,62,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2014-01-02,274,170,12,-,-,-,-,-,25.6,-,7.36,7.1,77,-,-,58,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2014-02-05,157,240,7,-,-,-,-,-,30.3,-,8.55,8,97,-,-,100,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2014-03-11,359,200,4,-,-,-,-,-,29.4,-,6.8,7,65,-,-,52,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2014-04-02,378,192,21,-,-,-,-,-,29.1,-,6.26,6.9,49,-,-,5,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2014-05-06,286,145,7,-,-,-,-,-,28.2,-,6.67,7.2,47,-,-,68,-,-,"0,005","0,01","0,01",-,-,-,-,-,-,-,-,0.07,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2014-06-04,330,200,10,-,-,-,-,-,29.8,-,6.98,7.2,72,-,-,64,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.07,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2014-07-01,530,197,8,-,-,-,-,-,27.8,-,6.84,7.4,87,-,-,80,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,-,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2014-08-05,310,190,13,-,-,-,-,-,26.7,-,6.45,7.4,94,-,-,61,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2014-09-02,311,190,9,-,-,-,-,-,27.5,-,6.84,7.5,110,-,-,43,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2014-10-01,551,170,33,-,-,-,-,-,27.5,-,7.27,7.5,122,-,-,47,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2014-11-04,425,170,2,-,-,-,-,-,28.3,-,7.05,7,59,-,-,72,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2014-12-03,371,224,2,-,-,-,-,-,27.6,-,6.74,7.13,42,-,-,73,-,-,0.005,0.035,0.005,-,-,-,-,-,-,-,-,0.0005,-,0.0001,-,0.001,-,-,0.005,-,0.004,-,-,0.00005,0.001,-,-,-,-,0.019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2015-01-06,308,234,2,-,-,-,-,-,25.6,-,6.24,7.37,35,-,-,105,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.0006,-,0.0001,-,0.001,-,-,0.005,-,0.004,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2015-02-03,442,278,1,-,-,-,-,-,28,-,6.97,7.81,52,-,-,108,-,-,0.005,0.006,0.005,-,-,-,-,-,-,-,-,0.0005,-,0.0001,-,0.001,-,-,0.005,-,0.003,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2015-03-03,375,294,2,-,-,-,-,-,28.4,-,6.97,7.6,53,-,-,101,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.0005,-,0.0001,-,0.001,-,-,0.005,-,0.002,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2015-04-02,-,287,22,-,-,-,-,-,-,-,-,7.14,136,-,-,120,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.0005,-,0.0001,-,0.001,-,-,0.005,-,0.002,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2015-05-02,-,234,34,-,-,-,-,-,-,-,-,7.88,58,-,-,99,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.001,-,"0,0001",-,"0,001",-,-,"0,005",-,0.003,-,-,"0,00005","0,001",-,-,-,-,"0,005",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2015-06-02,318,214,24,-,-,-,-,-,27.7,-,6.92,7.62,116,-,-,38,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.004,-,0.0001,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2015-07-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2015-08-04,348,227,47,-,-,-,-,-,23.3,-,6.73,8.15,127,-,-,27,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.002,-,0.0001,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2015-09-03,319,209,7,-,-,-,-,-,29.8,-,6.08,8.61,140,-,-,24,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.004,-,0.0001,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2015-10-06,254,198,33,-,-,-,-,-,27,-,6.71,8.52,96,-,-,37,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.003,-,0.0001,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2015-11-03,316,212,13,-,-,-,-,-,30.2,-,6.8,8.05,125,-,-,17,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.004,-,0.0001,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2015-12-01,376,319,1,-,-,-,-,-,29.2,-,6.08,7.35,41,-,-,117,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.0005,-,0.0001,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2016-01-05,365,250,2,-,-,-,-,-,30.4,-,7.2,8.07,47,-,-,133,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.0005,-,0.0001,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2016-04-05,312,230,25,-,-,-,-,-,30,-,6.5,8.48,33,-,-,97,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.0005,-,0.0006,-,0.001,-,-,0.005,-,0.005,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2016-07-02,382,266,5,-,-,-,-,-,29.8,-,6.87,8.27,46,-,-,94,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.0005,-,0.0001,-,0.001,-,-,0.005,-,0.004,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2016-10-04,2790,1850,6,-,-,-,-,-,26.7,-,6.47,7.98,63,-,-,116,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.0005,-,0.0005,-,0.001,-,-,0.005,-,0.015,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2017-01-02,3520,2850,-,5,609,-,-,-,45,-,7.24,7.91,-,1120,0.66,267,-,-,-,0.005,-,-,-,1.82,0.057,-,-,-,-,0.0175,-,0.0002,-,-,0.005,-,-,0.04,0.006,-,0.515,0.00005,-,0.0008,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,-,-,-,-,-,67,2420
1,9,3,2017-03-04,-,3410,44,-,-,-,-,-,-,-,-,7.92,97,-,-,186,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.0625,-,0.0004,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2017-04-05,4440,3100,20,-,-,-,-,-,50,-,7.24,7.83,81,-,-,267,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.0495,-,0.0004,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2017-05-03,5140,4640,22,-,294,-,1,73,52,-,6.19,7.73,73,1740,-,328,-,-,0.005,0.005,0.005,-,-,-,-,-,0.204,-,-,0.0625,-,0.0002,113,0.001,-,-,0.005,-,0.012,2.75,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2017-06-01,5100,3980,29,-,799,-,1,80,51,-,7.1,7.74,80,1700,-,291,-,-,0.005,0.005,0.005,-,-,-,-,-,0.06,-,-,0.0595,-,0.0001,313,0.001,-,-,0.005,-,0.001,4.1,-,0.00005,0.001,-,-,-,-,0.017,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2017-07-04,5560,4430,88,-,884,-,1,82,61,-,6.81,7.8,82,1610,-,288,-,-,0.005,0.005,0.005,-,-,-,-,-,0.135,-,-,0.0602,-,0.0001,340,0.001,-,-,0.005,-,0.001,8.09,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2017-08-01,5540,4000,1,-,912,-,1,77,52,-,6.7,7.6,77,1860,-,277,-,-,0.005,0.005,0.005,-,-,-,-,-,0.204,-,-,0.0697,-,0.0001,358,0.001,-,-,0.005,-,0.001,4.54,-,0.00002,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2017-09-01,5750,4940,1,-,818,-,1,72,55,-,6.91,7.83,72,1960,-,271,-,-,0.005,0.005,0.005,-,-,-,-,-,0.029,-,-,0.0711,-,0.0001,319,0.001,-,-,0.005,-,0.001,5.37,-,0.00003,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2017-10-06,5930,4940,1,-,948,-,1,72,58,-,7.15,7.83,72,1800,-,310,-,-,0.005,0.005,0.005,-,-,-,-,-,0.122,-,-,0.0709,-,0.0001,385,0.001,-,-,0.005,-,0.008,5.57,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2017-11-02,5810,4420,34,-,713,-,1,81,53,-,7.16,7.71,81,2330,-,209,-,-,0.005,0.005,0.005,-,-,-,-,-,0.039,-,-,0.0402,-,0.0001,272,0.001,-,-,0.005,-,0.001,8.28,-,0.00005,0.001,-,-,-,-,0.008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2017-12-06,5890,3900,51,-,797,-,1,73,55,-,6.84,7.61,73,1620,-,290,-,-,0.005,0.005,0.005,-,-,-,-,-,0.09,-,-,0.0599,-,0.0001,314,0.001,-,-,0.005,-,0.001,3.16,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2018-01-04,5910,4490,1,-,749,-,1,77,54,-,6.78,7.68,77,1310,-,158,-,-,0.005,0.005,0.005,-,-,-,-,-,0.019,-,-,0.0282,-,0.0001,295,0.001,-,-,0.005,-,0.001,3.02,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2018-02-01,5620,4470,1,-,779,-,1,71,57,-,6.91,6.49,71,1810,-,324,-,-,0.005,0.005,0.005,-,-,-,-,-,0.13,-,-,0.0463,-,0.0001,303,0.001,-,-,0.005,-,0.001,5.22,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2018-03-01,5020,4250,1,-,794,-,1,79,56,-,6.82,7.8,79,1390,-,352,-,-,0.005,0.005,0.005,-,-,-,-,-,0.047,-,-,0.0727,-,0.0002,305,0.001,-,-,0.005,-,0.002,7.54,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2018-04-04,6790,4440,1,-,910,-,1,70,52,-,7.21,7.62,70,1840,-,568,-,-,0.005,0.005,0.005,-,-,-,-,-,0.054,-,-,0.0613,-,0.0001,355,0.0011,-,-,0.005,-,0.001,5.85,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2018-05-04,5690,4440,1,-,1007,-,1,78,57,-,7.59,7.9,78,1510,-,296,-,-,0.005,0.005,0.005,-,-,-,-,-,0.066,-,-,0.0683,-,0.0002,385,0.001,-,-,0.005,-,0.001,11.3,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2018-06-04,6010,4630,488,-,875,-,1,84,54,-,7.05,7.46,84,1640,-,315,-,-,0.005,0.008,0.005,-,-,-,-,-,0.6,-,-,0.051,-,0.0001,338,0.001,-,-,0.012,-,0.001,7.75,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2018-07-04,6330,4700,1,-,990,-,1,76,57,-,7.54,7.74,76,1870,-,413,-,-,0.005,0.005,0.005,-,-,-,-,-,0.075,-,-,0.0684,-,0.0001,387,0.001,-,-,0.005,-,0.001,5.62,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2018-08-04,6600,5340,70,-,971,-,1,82,54,-,7.18,7.61,82,1890,-,271,-,-,0.005,0.005,0.005,-,-,-,-,-,0.111,-,-,0.0692,-,0.0001,381,0.001,-,-,0.005,-,0.001,4.58,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2018-09-04,6670,4740,1,45.2,873,-,1,67,56,-,7.11,7.43,67,1770,-,235,-,-,0.005,0.01,0.005,-,-,-,-,-,0.081,-,-,0.0501,-,0.0001,343,0.001,-,-,0.005,-,0.001,4,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,9,3,2018-10-04,7140,3920,1,50.9,869,-,1,85,59,-,6.5,7.53,85,1750,-,291,-,-,0.005,0.005,0.005,-,-,-,-,-,0.065,-,-,0.0747,-,0.0001,341,0.001,-,-,0.005,-,0.001,4.03,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
