user_id,point_id,standard_id,date,conductivity,totaldissolvedsolids_tds,totalsuspendedsolids_tss,turbidity,hardness,alkalinity_ascaco3,alkalinitycarbonate,alkalinitybicarbonate,temperature,salinity,dissolvedoxygen_do,ph,alkalinitytotal,chloride_cl,fluoride_f,sulphate_so4,sulphite_h2s,freechlorine_cl2,freecyanide_fcn,totalcyanide_cntot,wadcyanide_cnwad,ammonia_nh4,ammonium_n_nh3,nitrate_no3,nitrite_no2,phosphate_po4,totalphosphate_ppo4,aluminium_al,antimony_sb,arsenic_as,barium_ba,cadmium_cd,calcium_ca,chromium_cr,chromiumhexavalent_cr6,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,tin_sn,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromiumhexavalent_tcr6,chromium_tcr,cobalt_tco,copper_tco,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oilandgrease,totalphenols,surfactant_mbas,totalpcb,aox,pcdfs,pcdds,fecalcoliform,ecoli,totalcoliformbacteria
1,3,3,2011-05-01,220,155,62,-,-,-,-,-,30.1,0,4.8,7.85,-,3.6,0.18,22,0.02,-,0.005,0.007,0.005,0.04,-,0.544,0.061,0.04,-,0.038,-,0.001,-,0.0001,-,-,-,0.002,0.005,0.02,0.001,-,0.184,0.00002,0.001,-,0.0001,-,-,0.005,0.646,0.001,0.0001,-,0.01,0.002,0.009,0.001,0.0005,0.00007,0.001,0.005,2,10,5,0.001,0.01,-,-,-,-,-,92,4840
1,3,3,2011-06-01,195,137,248,-,-,-,-,-,30.1,0,5.54,7.47,-,2.4,0.16,23,0.02,-,0.005,0.005,0.005,0.03,-,1.92,0.081,0.067,-,0.178,-,0.0005,-,0.0001,-,0.001,0.01,0.001,0.005,0.11,0.001,-,0.057,0.00002,0.001,-,0.001,-,-,0.005,5.86,0.0026,0.0001,-,0.01,0.004,0.024,0.002,0.0008,0.00002,0.002,0.015,2,10,5,0.001,0.01,-,-,-,-,-,380,4840
1,3,3,2011-07-04,306,214,29,-,-,-,-,-,29.5,0,5.02,8.07,-,3.4,0.19,39,0.02,-,0.005,0.005,0.005,0.11,-,4.02,0.001,0.017,-,0.008,-,0.001,-,0.0001,-,-,0.01,0.002,0.005,0.02,0.001,-,0.17,0.00002,0.001,-,0.0001,-,-,0.005,0.64,0.0009,0.0001,-,0.01,0.003,0.005,0.001,0.0008,0.00005,0.001,0.005,2,10,5,0.001,0.05,-,-,-,-,-,44,1460
1,3,3,2011-08-01,378,265,10,-,-,-,-,-,28.8,0,5.23,8.46,-,3.9,0.19,48,0.02,-,0.005,0.005,0.005,0.19,-,2.66,0.088,0.02,-,0.006,-,0.001,-,0.0001,-,-,0.01,0.003,0.005,0.02,0.001,-,0.116,0.00002,0.001,-,0.0001,-,-,0.007,0.994,0.0011,0.0001,-,0.01,0.003,0.005,0.001,0.0009,0.00005,0.001,0.007,2,10,5,0.001,0.01,-,-,-,-,-,10,580
1,3,3,2011-09-03,429,300,7,-,-,-,-,-,24.3,0,5.55,8.21,-,5.1,0.24,68,0.02,-,0.005,0.005,0.005,0.09,-,2.58,0.141,0.027,-,0.058,-,0.0011,-,0.0001,-,-,0.01,0.004,0.005,0.04,0.001,-,0.024,0.00002,0.001,-,0.0001,-,-,0.006,0.582,0.0013,0.0001,-,0.01,0.005,0.005,0.001,0.0023,0.00005,0.001,0.007,2,10,5,0.001,0.01,-,-,-,-,-,26,4840
1,3,3,2011-10-04,356,249,1,-,-,-,-,-,24.9,0.2,9.83,8.44,-,4.5,0.34,81,0.02,-,0.005,0.005,0.005,0.02,-,2.12,0.123,0.064,-,0.016,-,0.0011,-,0.0001,-,-,0.01,0.004,0.005,0.02,0.001,-,0.063,0.00005,0.001,-,0.0001,-,-,0.006,0.431,0.0012,0.0001,-,0.01,0.004,0.005,0.001,0.0027,0.00005,0.001,0.009,2,10,5,0.001,0.01,-,-,-,-,-,20,560
1,3,3,2011-11-01,265,186,25,-,-,-,-,-,28.5,-,8.06,9.04,-,3.1,0.19,62,0.02,-,0.005,0.005,0.005,0.02,-,1.28,0.049,0.059,-,0.066,-,0.001,-,0.0001,-,-,0.01,0.001,0.005,0.02,0.001,-,0.05,0.00005,0.001,-,0.0001,-,-,0.005,1.5,0.0015,0.0001,-,0.01,0.002,0.006,0.001,0.0017,0.00005,0.001,0.013,4,10,5,0.001,0.01,-,-,-,-,-,24,1100
1,3,3,2011-12-01,250,174,59,-,-,-,-,-,30.1,-,7.11,7.81,-,3.7,0.16,35,0.02,-,0.005,0.005,0.005,0.02,-,1.52,0.128,0.005,-,0.213,-,0.0005,-,0.0001,-,-,0.01,0.001,0.005,0.09,0.001,-,0.148,0.00005,0.001,-,0.0001,-,-,0.006,4.71,0.0015,0.0001,-,0.01,0.003,0.01,0.001,0.0015,0.00005,0.001,0.013,2,11,5,0.001,0.01,-,-,-,-,-,150,4840
1,3,3,2012-01-02,280,197,47,-,-,-,-,-,27.1,-,6.97,8.02,63,2.4,0.14,50,0.02,-,0.005,0.005,0.005,0.02,-,1.91,0.012,0.071,-,0.147,0.001,0.0005,-,0.0001,-,-,0.01,0.001,0.005,0.06,0.001,-,0.298,0.00007,0.001,-,0.0001,6.15,-,0.005,3.18,0.0016,0.0001,-,0.01,0.003,0.008,0.001,0.0014,0.00016,0.001,0.01,2,15,5,0.001,0.01,-,-,-,-,-,156,3460
1,3,3,2012-02-01,-,204,51,-,-,-,-,-,26,-,6.92,8.44,65,-,-,64,-,-,-,0,0,-,-,-,-,-,-,0.008,-,-,-,-,34.5,-,-,-,0.005,0.2,-,9.6,0.251,-,-,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2012-03-02,-,171,109,-,-,-,-,-,28.9,-,7.08,7.23,66,-,-,71,-,-,-,0.02,0.014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2012-04-02,-,297,93,-,-,-,-,-,-,-,-,7.67,97,-,-,90,7.92,-,-,0.005,0.005,-,-,-,-,-,-,0.005,-,-,-,-,42.9,-,-,-,0.005,0.02,-,12.5,0.72,-,-,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,4840
1,3,3,2012-05-01,-,205,84,-,-,-,-,-,28.7,-,6.17,7.69,62,-,-,68,-,-,-,0.005,0.005,-,-,-,-,-,-,0.08,-,-,-,-,28.3,-,-,-,0.005,0.04,-,8.44,0.251,-,-,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2012-06-02,-,232,51,-,-,-,-,-,29.5,-,8.5,8.07,-,-,-,-,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.001,-,0,-,0.001,-,-,0.005,-,0.001,-,-,0,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2012-07-02,-,365,55,-,-,-,-,-,30.4,-,7.89,8.51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0014,-,0.0001,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2012-08-01,-,-,-,-,109,-,-,-,27.4,-,7.82,8.01,-,-,-,171,-,-,-,0.005,-,-,-,-,-,-,-,0.421,-,-,-,-,27.2,-,-,-,0.005,0.21,-,9.98,0.005,-,-,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2012-09-03,-,-,-,-,238,-,-,-,27.1,-,6.98,8.08,-,-,-,181,-,-,-,0.008,-,-,-,-,-,-,-,0.006,-,-,-,-,56.7,-,-,-,0.005,0.02,-,23.3,0.548,-,-,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2012-10-03,-,-,-,-,287,-,-,-,-,-,-,8.12,-,-,-,286,-,-,-,0.005,-,-,-,-,-,-,-,0.005,-,-,-,-,68.3,-,-,-,0.006,0.02,-,28.4,0.51,-,-,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2012-11-01,642,418,-,-,237,-,-,-,30.9,-,6.65,7.35,-,-,-,138,-,-,-,0.005,-,-,-,-,-,-,-,0.02,-,-,-,-,54.5,-,-,-,0.005,0.02,-,24.5,0.03,-,-,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2012-12-01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2013-01-11,456,296,29,-,-,-,-,-,23.6,-,6.98,7,-,-,-,-,-,-,0.005,0.005,-,-,-,-,-,-,-,-,-,0.001,-,0.0002,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.006,-,-,-,-,0.046,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2013-02-11,415,271,23,-,-,-,-,-,29.5,-,6.38,7.29,-,-,-,-,-,-,0.009,0.015,0.012,-,-,-,-,-,-,-,-,0.0008,-,0.0002,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.005,-,-,-,-,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2013-03-05,544,354,15,-,-,-,-,-,29.6,-,6.47,7.31,-,-,-,-,-,-,0.011,0.038,0.026,-,-,-,-,-,-,-,-,0.0011,-,0.0001,-,0.001,-,-,0.019,-,0.001,-,-,0.00008,0.008,-,-,-,-,0.024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2013-04-04,647,420,17,-,-,-,-,-,28.2,-,6.64,7.31,-,-,-,-,-,-,0.005,0.01,0.005,-,-,-,-,-,-,-,-,0.0012,-,0.0002,-,0.001,-,-,0.01,-,0.001,-,-,0.00006,0.006,-,-,-,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-
1,3,3,2013-05-02,499,323,21,-,-,-,-,-,28.6,-,6.48,7.56,-,-,-,-,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.0011,-,0.0002,-,0.001,-,-,0.007,-,0.001,-,-,0.00005,0.007,-,-,-,-,0.036,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2013-06-04,530,347,30,-,-,-,-,-,29.8,-,6.82,7.9,-,-,-,-,-,-,0.005,0.005,-,-,-,-,-,-,-,-,-,0.0015,-,0.0001,-,0.001,-,-,0.039,-,0.001,-,-,0.00007,0.004,-,-,-,-,0.026,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2013-07-03,682,438,19,-,-,-,-,-,27.2,-,6.22,7.82,-,-,-,-,-,-,0.005,0.008,0.006,-,-,-,-,-,-,-,-,0.0009,-,0.0002,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.004,-,-,-,-,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2013-08-02,716,466,9,-,-,-,-,-,27.6,-,6.8,7.57,-,-,-,-,-,-,0.007,0.007,0.007,-,-,-,-,-,-,-,-,0.001,-,0.0002,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.003,-,-,-,-,0.024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2013-09-05,791,518,36,-,-,-,-,-,26.7,-,6.78,7.4,107,-,-,275,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2013-10-02,828,456,5,-,-,-,-,-,27.4,-,7.12,7.3,113,-,-,284,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2013-11-12,1006,621,13,-,-,-,-,-,27.1,-,7.02,7.5,121,-,-,363,-,-,0.005,0.03,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.19,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2013-12-04,634,396,6,-,-,-,-,-,27.4,-,6.85,7,98,-,-,241,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.03,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2014-01-07,793,460,31,-,-,-,-,-,26.5,-,7.63,7.1,88,-,-,292,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.43,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2014-02-05,755,480,33,-,-,-,-,-,27.8,-,7.79,7.2,108,-,-,293,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.15,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2014-03-11,836,460,34,-,-,-,-,-,29.6,-,6.44,7,97,-,-,227,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.02,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2014-04-02,636,307,28,-,-,-,-,-,29.9,-,5.58,6.9,52,-,-,5,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.07,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2014-05-06,855,440,11,-,-,-,-,-,29,-,6.26,7.2,107,-,-,248,-,-,"0,005","0,01","0,01",-,-,-,-,-,-,-,-,0.1,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2014-06-04,892,500,16,-,-,-,-,-,29.5,-,6.4,7.3,114,-,-,247,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.1,-,0.02,-,0.02,-,-,0.03,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2014-07-01,823,335,12,-,-,-,-,-,27.8,-,6.61,7.3,112,-,-,286,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,-,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2014-08-05,990,620,9,-,-,-,-,-,27.1,-,7.02,7.6,142,-,-,371,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.03,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2014-09-02,1034,590,4,-,-,-,-,-,26.7,-,7.13,7.6,144,-,-,350,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2014-10-01,1215,640,11,-,-,-,-,-,26.5,-,6.93,7.4,146,-,-,464,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.01,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2014-11-04,1147,620,5,-,-,-,-,-,29.9,-,6.92,7.1,74,-,-,406,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.05,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2014-12-03,907,620,1,-,-,-,-,-,27.3,-,7.02,6.38,27,-,-,287,-,-,0.005,0.006,0.005,-,-,-,-,-,-,-,-,0.0005,-,0.001,-,0.001,-,-,0.034,-,0.004,-,-,0.00005,0.026,-,-,-,-,0.118,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2015-01-06,926,668,5,-,-,-,-,-,26.8,-,8.15,6.52,35,-,-,282,-,-,0.005,0.007,0.005,-,-,-,-,-,-,-,-,0.001,-,0.0012,-,0.001,-,-,0.019,-,0.004,-,-,0.00005,0.031,-,-,-,-,0.131,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2015-02-03,952,668,7,-,-,-,-,-,28.9,-,6.78,7.14,78,-,-,325,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.0006,-,0.0006,-,0.001,-,-,0.009,-,0.003,-,-,0.00005,0.014,-,-,-,-,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2015-03-03,805,550,9,-,-,-,-,-,27.8,-,6.93,7.1,75,-,-,208,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.0007,-,0.0004,-,0.001,-,-,0.007,-,0.003,-,-,0.00005,0.01,-,-,-,-,0.029,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2015-04-01,762,722,1,-,-,-,-,-,30.5,-,6.93,7.19,110,-,-,344,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.005,-,0.001,-,0.01,-,-,0.01,-,0.005,-,-,0.00007,0.01,-,-,-,-,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2015-05-01,957,662,2,-,-,-,-,-,28.1,-,6.67,7.62,81,-,-,360,-,-,"0,005",0.01,0.006,-,-,-,-,-,-,-,-,0.002,-,0.0002,-,"0,001",-,-,"0,005",-,0.003,-,-,"0,00005",0.007,-,-,-,-,0.018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2015-06-03,1111,720,8,-,-,-,-,-,29.2,-,7.22,7.68,126,-,-,357,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.003,-,0.0001,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.004,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,3,3,2015-07-01,1108,744,18,-,-,-,-,-,29.3,-,6.2,7.91,131,-,-,377,-,-,0.005,0.007,0.005,-,-,-,-,-,-,-,-,0.003,-,0.0001,-,0.001,-,-,0.046,-,0.001,-,-,0.00005,0.006,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
