user_id,point_id,standard_id,date,conductivity,totaldissolvedsolids_tds,totalsuspendedsolids_tss,turbidity,hardness,alkalinity_ascaco3,alkalinitycarbonate,alkalinitybicarbonate,temperature,salinity,dissolvedoxygen_do,ph,alkalinitytotal,chloride_cl,fluoride_f,sulphate_so4,sulphite_h2s,freechlorine_cl2,freecyanide_fcn,totalcyanide_cntot,wadcyanide_cnwad,ammonia_nh4,ammonium_n_nh3,nitrate_no3,nitrite_no2,phosphate_po4,totalphosphate_ppo4,aluminium_al,antimony_sb,arsenic_as,barium_ba,cadmium_cd,calcium_ca,chromium_cr,chromiumhexavalent_cr6,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,tin_sn,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromiumhexavalent_tcr6,chromium_tcr,cobalt_tco,copper_tco,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oilandgrease,totalphenols,surfactant_mbas,totalpcb,aox,pcdfs,pcdds,fecalcoliform,ecoli,totalcoliformbacteria
1,6,2,2013-08-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2013-09-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2013-10-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2013-11-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2013-12-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2014-01-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2014-02-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2014-03-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2014-04-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2014-05-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2014-06-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2014-07-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2014-08-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2014-09-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2014-10-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2014-11-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2014-12-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2015-01-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2015-02-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2015-03-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2015-04-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2015-05-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2015-06-03,2285,1600,6,-,-,-,-,-,29.4,-,5.89,8.57,128,-,-,944,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.063,-,0.0001,-,0.001,-,-,0.016,-,0.001,-,-,0.0006,0.009,-,-,-,-,0.085,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2015-07-02,1368,1730,49,-,-,-,-,-,28.2,-,6.2,8.51,121,-,-,674,-,-,0.36,1.16,0.69,-,-,-,-,-,-,-,-,0.002,-,0.0001,-,0.001,-,-,0.046,-,0.001,-,-,0.00005,0.005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2015-08-04,3380,2460,96,-,-,-,-,-,29.9,-,6.03,8.47,114,-,-,1540,-,-,0.076,0.98,0.19,-,-,-,-,-,-,-,-,0.097,-,0.0001,-,0.001,-,-,0.005,-,0.001,-,-,0.0008,0.012,-,-,-,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2015-09-03,6229,4420,91,-,-,-,-,-,29,-,5.82,8.67,147,-,-,2730,-,-,3.05,12.2,3.7,-,-,-,-,-,-,-,-,0.132,-,0.0001,-,0.001,-,-,2.36,-,0.001,-,-,0.0056,0.014,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2015-10-06,3900,3260,52,-,-,-,-,-,28.2,-,6.81,8.53,138,-,-,2070,-,-,16.5,32.1,20.4,-,-,-,-,-,-,-,-,0.077,-,0.0001,-,0.001,-,-,22,-,0.001,-,-,0.008,0.039,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2015-11-03,3380,2500,8,-,-,-,-,-,29.1,-,6.02,9.07,204,-,-,1290,-,-,5.2,15.2,6.2,-,-,-,-,-,-,-,-,0.058,-,0.0001,-,0.001,-,-,6.83,-,0.001,-,-,0.00005,0.028,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2015-12-01,1515,1040,22,-,-,-,-,-,30,-,6.11,8.95,65,-,-,447,-,-,0.079,3.89,0.154,-,-,-,-,-,-,-,-,0.026,-,0.0001,-,0.001,-,-,0.55,-,0.001,-,-,0.00005,0.007,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2016-01-05,1984,1490,29,-,-,-,-,-,28.9,-,6.58,8.88,150,-,-,796,-,-,0.208,0.578,0.215,-,-,-,-,-,-,-,-,0.0393,-,0.0001,-,0.001,-,-,0.846,-,0.001,-,-,0.0003,0.008,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2016-02-03,1701,1360,37,-,-,-,-,-,28.7,-,6.52,8.5,121,-,-,568,-,-,0.044,0.265,0.112,-,-,-,-,-,-,-,-,0.0005,-,0.0001,-,0.001,-,-,0.273,-,0.001,-,-,0.0004,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2016-03-02,1832,1280,35,-,-,-,-,-,31.7,-,6.87,8.07,105,-,-,579,-,-,0.134,0.472,0.205,-,-,-,-,-,-,-,-,0.0486,-,0.0001,-,0.001,-,-,0.193,-,0.004,-,-,0.0002,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2016-05-02,2025,1340,14,-,-,-,-,-,30.8,-,7,8.33,116,-,-,498,-,-,0.128,0.49,0.145,-,-,-,-,-,-,-,-,0.0632,-,0.0001,-,0.001,-,-,0.395,-,0.007,-,-,0.0001,0.004,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2016-07-02,1866,1250,2,-,-,-,-,-,30,-,6.9,8.24,111,-,-,501,-,-,0.181,0.384,0.19,-,-,-,-,-,-,-,-,0.0492,-,0.0001,-,0.001,-,-,0.753,-,0.008,-,-,0.0004,0.005,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2016-10-04,2071,1330,11,-,-,-,-,-,30.3,-,6.81,8.25,106,-,-,582,-,-,0.094,0.218,0.096,-,-,-,-,-,-,-,-,0.0517,-,0.0007,-,0.001,-,-,0.054,-,0.03,-,-,0.0002,0.002,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2016-11-02,1851,1260,22,-,-,-,-,-,30.5,-,6.75,8.3,85,-,-,816,-,-,0.038,0.2,0.079,-,-,-,-,-,-,-,-,0.0791,-,0.0001,-,0.001,-,-,0.245,-,0.01,-,-,0.0003,0.002,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2016-12-01,1795,1230,13,-,-,-,-,-,30.5,-,6.89,8.49,94,-,-,807,-,-,0.082,0.387,0.122,-,-,-,-,-,-,-,-,0.0462,-,0.0001,-,0.001,-,-,0.356,-,0.001,-,-,0.0002,0.003,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2017-01-02,1622,1190,46,-,-,-,-,-,30.3,-,5.42,8.29,107,-,-,713,-,-,0.06,0.58,0.31,-,-,-,-,-,-,-,-,0.0301,-,0.0001,-,0.001,-,-,0.971,-,0.004,-,-,0.00005,0.004,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2017-04-04,1379,400,91,-,-,-,-,-,32.3,-,6.34,8.43,97,-,-,372,-,-,0.041,0.154,0.074,-,-,-,-,-,-,-,-,0.027,-,0.0001,-,0.001,-,-,0.252,-,0.001,-,-,0.00005,0.003,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2017-05-03,1581,1400,50,-,-,-,-,-,31.7,-,7.03,8.38,90,-,-,646,-,-,0.051,0.177,0.059,-,-,-,-,-,-,-,-,0.0205,-,0.0003,-,0.001,-,-,0.035,-,0.017,-,-,0.00005,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2017-06-01,1808,1260,41,-,-,-,-,-,30.5,-,6.58,8.57,104,-,-,638,-,-,0.026,0.284,0.05,-,-,-,-,-,-,-,-,0.0304,-,0.0001,-,0.001,-,-,0.496,-,0.008,-,-,0.00005,0.002,-,-,-,-,0.016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2017-07-04,1782,1200,45,-,-,-,-,-,30.2,-,6.98,8.67,115,-,-,700,-,-,0.079,0.405,0.092,-,-,-,-,-,-,-,-,0.0324,-,0.0001,-,0.001,-,-,0.604,-,0.001,-,-,0.00005,0.004,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2017-08-01,2580,1680,70,-,-,-,-,-,30.2,-,6.98,8.48,146,-,-,1270,-,-,0.507,1.69,0.72,-,-,-,-,-,-,-,-,0.0553,-,0.0001,-,0.001,-,-,0.647,-,0.001,-,-,0.00054,0.006,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2017-09-01,3500,2700,290,-,-,-,-,-,30.1,-,6.63,8.27,194,-,-,1510,-,-,0.09,1.75,0.165,-,-,-,-,-,-,-,-,0.0456,-,0.0001,-,0.001,-,-,0.062,-,0.001,-,-,0.00087,0.004,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2017-10-06,4050,3450,1,-,-,-,-,-,29.8,-,6.25,8.73,129,-,-,1780,-,-,6.06,16.5,6.3,-,-,-,-,-,-,-,-,0.0362,-,0.0001,-,0.001,-,-,10.6,-,0.03,-,-,0.00005,0.022,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,2,2017-11-02,2114,1500,16,-,-,-,-,-,29.8,-,6.98,8.63,107,-,-,968,-,-,0.099,5.93,0.205,-,-,-,-,-,-,-,-,0.0283,-,0.0001,-,0.001,-,-,0.296,-,0.001,-,-,0.0007,0.002,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
