user_id,point_id,standard_id,date,conductivity,total_dissolved_solids_tds,total_suspended_solids_tss,turbidity,hardness,alkalinity,temperature,salinity,dissolved_oxygen_do,colour,odour,taste,ph,chloride_cl,fluoride_f,residual_chlorine,sulphate_so4,sulphite_h2s,free_cyanide_fcn,total_cyanide_cn_tot,wad_cyanide_cn_wad,ammonium_nh4,ammonia_n_nh3,nitrate_no3,nitrite_no2,phosphate_po4,aluminium_al,antimony_sb,arsenic_as,barium_ba,cadmium_cd,chromium_cr,chromium_hexavalent_cr6,cobalt_co,copper_cu,iron_fe,manganese_mn,lead_pb,mercury_hg,nickel_ni,selenium_se,silver_ag,zinc_zn,aluminium_t_al,arsenic_t_as,cadmium_t_cd,chromium_hexavalent_t_cr6,chromium_t_cr,cobalt_t_co,copper_t_cu,lead_t_pb,selenium_t_se,mercury_t_hg,nickel_t_ni,zinc_t_zn,bod,cod,oil_and_grease,phenols,permanganate_number_as_kmno4,surfactant_mbas,benzene,chloroform,2_4_6_trichloropenol,2_4_d,pentachlorophenol,total_pesticides,chlordane_total_isomer,dieldrin,aldrin,fecal_coliform,e_coli,total_coliform_bacteria
1,2,6,2015-08-05,438,302,-,6.9,237,-,28.8,-,-,5,Odourless,Tasteless,7.04,2.9,0.18,-,9,-,0.005,0.005,0.005,-,-,0.005,0.001,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.08,0.124,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,0.001,0.001,0.001,0.00001,0.00001,0.00001,0.00001,-,1,610
1,2,6,2015-09-06,458,308,-,9,206,-,30.1,-,-,5,Odourless,Tasteless,6.97,2.9,0.04,-,8,-,0.005,0.005,0.005,-,-,0.005,0.001,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.05,0.274,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,0.001,0.001,0.001,0.00001,0.00001,0.00001,0.00001,-,1,2420
1,2,6,2015-10-02,448,321,-,23.6,182,-,30,-,-,5,Odourless,Tasteless,6.99,3.6,0.04,-,10,-,0.005,0.005,0.005,-,-,0.005,0.001,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.02,0.005,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,0.001,0.001,0.001,0.00001,0.00001,0.00001,0.00001,-,1,220
1,2,6,2015-11-05,594,315,-,4.3,185,-,30.9,-,-,5,Odourless,Tasteless,7.13,3.3,0.02,-,12,-,-,0.005,0.005,-,-,0.005,0.001,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.06,0.146,0.001,0.00005,-,0.0005,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,0.02,0.001,0.001,0.001,0.001,0.001,0.00001,0.00001,0.00001,0.00001,-,1,32
1,2,6,2015-12-03,466,320,-,11.3,152,-,30.1,-,-,5,Odourless,Tasteless,7.06,2.8,0.06,-,14,-,0.005,0.005,0.005,-,-,0.005,0.001,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.02,0.014,0.004,0.00005,-,0.0009,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,0.01,0.001,0.001,0.001,0.001,0.001,0.00001,0.00001,0.00001,0.00001,-,1,2420
1,2,6,2016-01-07,479,325,-,11,-,-,30.8,-,-,5,Odourless,Tasteless,7.01,3.8,0.05,-,-,-,0.005,0.005,0.005,-,-,0.058,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.05,0.259,0.002,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2016-02-04,471,319,-,39.3,-,-,30.4,-,-,5,Odourless,Tasteless,7.25,3.6,0.04,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.08,0.147,0.019,0.00005,-,0.002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2016-03-03,468,322,-,25.2,-,-,31.6,-,-,5,Odourless,Tasteless,7.26,2.8,0.04,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0002,-,0.005,-,-,0.06,0.142,0.012,0.00005,-,0.0009,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2016-04-07,472,317,-,37.4,-,-,31.4,-,-,5,Odourless,Tasteless,6.91,3.1,0.04,-,-,-,0.005,0.005,0.005,-,-,0.066,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.09,0.186,0.003,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2016-04-17,445,340,-,41.5,-,-,29.4,-,-,5,Odourless,Tasteless,7.08,3.3,0.07,-,-,-,0.005,0.005,0.005,-,-,0.027,-,-,-,-,0.0005,-,0.0004,-,0.005,-,-,0.12,0.279,0.026,0.00005,-,0.0005,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2016-05-10,439,325,-,33.7,-,-,30.2,-,-,5,Odourless,Tasteless,7.28,3.2,0.02,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.02,0.186,0.019,0.00005,-,0.0008,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2016-06-07,483,333,-,27.3,-,-,30.6,-,-,5,Odourless,Tasteless,7.29,3.3,0.04,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0002,-,0.005,-,-,0.02,0.24,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2016-07-08,495,331,-,7.6,-,-,31.4,-,-,5,Odourless,Tasteless,7.25,3.4,0.02,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.05,0.239,0.014,0.00005,-,0.0036,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2016-07-08,495,290,-,11.1,-,-,31.4,-,-,5,Odorless,Tasteless,6.90,3.9,0.03,-,-,-,-,0.005,-,-,-,0.005,-,-,-,-,0.0005,-,0.0001,-,0.002,-,-,0.012,0.163,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.0005,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2016-08-04,499,329,-,11.2,-,-,30,-,-,5,Odorless,Tasteless,7.33,4.3,0.04,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0002,-,0.005,-,-,0.02,0.246,0.006,0.00005,-,0.002,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2016-09-04,475,328,-,9.6,-,-,30.4,-,-,5,Odorless,Tasteless,7.33,4.2,0.05,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.03,0.236,0.005,0.00005,-,0.0022,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2016-10-06,524,327,-,13.5,-,-,30.6,-,-,5,Odorless,Tasteless,7.45,2.9,0.05,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0002,-,0.005,-,-,0.05,0.324,0.009,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2016-11-04,505,347,-,45.7,-,-,29.6,-,-,5,Odorless,Tasteless,7.47,2.3,0.02,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0015,-,0.0001,-,0.005,-,-,0.09,0.199,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2016-12-07,521,353,-,41.9,-,-,30.5,-,-,5,Odorless,Tasteless,7.33,3.9,0.05,-,-,-,0.005,0.005,0.005,-,-,0.033,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.06,0.487,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2017-01-01,557,374,-,46.1,-,-,28.2,-,-,5,Odorless,Tasteless,7.17,3.7,0.08,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0002,-,0.005,-,-,0.68,0.634,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2017-02-06,601,381,-,78.3,-,-,29.5,-,-,5,Odorless,Tasteless,7.3,2.8,0.04,-,-,-,0.005,0.005,0.005,-,-,0.077,-,-,-,-,0.0005,-,0.0002,-,0.005,-,-,0.42,0.74,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2017-03-05,508,367,-,28.2,-,-,26.8,-,-,5,Odorless,Tasteless,7.14,0.5,0.02,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0004,-,0.005,-,-,0.06,0.283,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2017-04-06,518,366,-,58.9,-,-,32.3,-,-,5,Odorless,Tasteless,7.35,3,0.09,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0002,-,0.005,-,-,0.15,0.823,0.001,0.00005,-,0.0005,-,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2017-05-02,498,354,-,36.7,-,-,29.6,-,-,7,Slightly,Tasteless,7.09,3.3,0.06,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.04,0.604,0.003,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2017-06-06,495,380,-,123,-,-,29.3,-,-,5,Odorless,Tasteless,7.27,3.3,0.06,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.1,0.606,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2017-07-11,482,374,-,96.8,-,-,30.7,-,-,5,Odorless,Tasteless,7.27,2.5,0.06,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0006,-,0.005,-,-,2.99,0.72,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2017-08-08,495,362,-,106,-,-,31.2,-,-,5,Odorless,Tasteless,7.07,1.2,0.02,-,-,-,0.005,0.005,0.005,-,-,0.034,-,-,-,-,0.0005,-,0.0002,-,0.005,-,-,0.15,0.585,0.001,0.00002,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2017-09-06,447,367,-,155,-,-,38.4,-,-,5,Odorless,Tasteless,7.23,3.5,0.03,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,1.55,0.33,0.001,0.00002,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.04,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2017-10-05,-,329,-,154,-,-,-,-,-,5,Odorless,Tasteless,7.22,2.7,0.06,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0002,-,0.005,-,-,0.02,0.362,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2017-11-03,-,312,-,80.9,-,-,-,-,-,5,Odorless,Tasteless,7.26,4.7,0.07,-,-,-,0.005,0.005,0.005,-,-,0.04,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.07,0.547,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2017-12-02,-,466,-,9.2,-,-,-,-,-,7,Odorless,Tasteless,7.19,42.8,0.14,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.02,0.058,0.001,0.00005,-,0.0005,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2018-01-09,553,380,-,21.2,-,-,30.1,-,-,5,Odorless,Tasteless,7.01,2.8,0.19,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0003,-,0.005,-,-,0.82,0.807,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2018-02-06,511,357,-,22.5,-,-,27.9,-,-,5,Odorless,Tasteless,7.34,4.7,0.19,-,-,-,0.005,0.005,0.005,-,-,0.019,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.26,0.986,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2018-03-06,529,370,-,48.7,-,-,31.3,-,-,5,Odorless,Tasteless,7.03,2.1,0.19,-,-,-,0.005,0.005,0.005,-,-,0.074,-,-,-,-,0.0005,-,0.0003,-,0.005,-,-,0.21,0.425,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2018-04-06,605,369,-,20.4,-,-,30.1,-,-,5,Odorless,Tasteless,7.54,2,0.08,-,-,-,0.005,0.005,0.005,-,-,0.126,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.67,0.956,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2018-05-06,606,388,-,27.6,-,-,29.2,-,-,5,Odorless,Tasteless,7.05,0.7,0.07,-,-,-,0.005,0.005,0.005,-,-,0.005,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.7,0.834,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2018-06-06,617,398,-,19.7,-,-,30.1,-,-,5,Odorless,Tasteless,7.22,0.9,0.06,-,-,-,0.005,0.005,0.005,-,-,0.009,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.1,0.543,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2018-07-06,575,363,-,48,-,-,28.5,-,-,5,Odorless,Tasteless,7.11,2.1,0.06,-,-,-,0.005,0.005,0.005,-,-,0.056,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.08,0.67,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2018-08-03,581,356,-,112,-,-,28.9,-,-,5,Odorless,Tasteless,7.30,3.6,0.08,-,-,-,0.005,0.005,0.005,-,-,0.036,-,-,-,-,0.0005,-,0.0002,-,0.005,-,-,0.11,0.578,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2018-09-01,540,358,-,15.8,-,-,29,-,-,5,Odorless,Tasteless,6.89,3.9,0.03,-,-,-,0.005,0.005,0.005,-,-,0.013,-,-,-,-,0.0548,-,0.0001,-,0.005,-,-,0.12,0.406,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2018-10-01,564,359,-,45.6,-,-,29,-,-,5,Odorless,Tasteless,6.91,3.1,0.03,-,-,-,0.005,0.005,0.005,-,-,0.04,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.09,0.505,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2018-11-06,527,387,-,11.4,-,-,31.8,-,-,5,Odorless,Tasteless,7.30,11.6,0.09,-,-,-,0.005,0.005,0.005,-,-,0.230,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.07,0.425,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2018-12-06,545,338,-,15.8,-,-,31,-,-,5,Odorless,Tasteless,7.08,3,0.08,-,-,-,0.005,0.005,0.005,-,-,0.331,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.06,0.13,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2019-01-06,501,319,-,26,-,-,29.9,-,-,5,Odorless,Tasteless,7.09,2.7,0.09,-,-,-,0.005,0.005,0.005,-,-,1.43,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.04,0.141,0.001,0.00005,-,0.0005,-,0.009,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2019-02-07,572,308,-,10.2,-,-,27.4,-,-,8,Odorless,Tasteless,7.05,5.1,0.02,-,-,-,0.005,0.005,0.005,-,-,0.752,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.02,0.005,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2019-03-07,515,376,-,10.2,-,-,29.88,-,-,5,Odorless,Tasteless,7.04,3.7,0.06,-,-,-,0.005,0.005,0.005,-,-,0.033,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.04,0.212,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2019-04-07,530,357,-,12.4,-,-,30.1,-,-,5,Odorless,Tasteless,7.27,6.2,0.05,-,-,-,0.005,0.005,0.005,-,-,0.193,-,-,-,-,0.0005,-,0.0001,-,0.005,-,-,0.02,0.275,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2019-05-08,-,155,-,6.9,-,-,-,-,-,5,Odorless,Tasteless,7.23,4.0,0.04,-,-,-,0.005,0.005,0.005,-,-,0.12,-,-,-,-,0.0005,-,0.0003,-,0.005,-,-,0.02,0.08,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0.01,0.001,0.001,-,-,-,0.00001,-,-,-,-,-,-
1,2,6,2019-06-08,541,344,-,54,-,-,29.6,-,-,5,Odorless,NA,7.33,4.4,0.04,-,-,-,0.005,0.005,0.005,-,-,0.165,-,-,-,-,0.0005,-,0.0001,-,0.002,-,-,0.005,0.12,0.001,0.00005,-,0.0005,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,0.01,0.001,1,-,-,-,0.005,-,-,-,-,-,-
