user_id,point_id,standard_id,date,conductivity,totaldissolvedsolids_tds,totalsuspendedsolids_tss,turbidity,hardness,alkalinity_ascaco3,alkalinitycarbonate,alkalinitybicarbonate,temperature,salinity,dissolvedoxygen_do,ph,alkalinitytotal,chloride_cl,fluoride_f,sulphate_so4,sulphite_h2s,freechlorine_cl2,freecyanide_fcn,totalcyanide_cntot,wadcyanide_cnwad,ammonia_nh4,ammonium_n_nh3,nitrate_no3,nitrite_no2,phosphate_po4,totalphosphate_ppo4,aluminium_al,antimony_sb,arsenic_as,barium_ba,cadmium_cd,calcium_ca,chromium_cr,chromiumhexavalent_cr6,cobalt_co,copper_cu,iron_fe,lead_pb,magnesium_mg,manganese_mn,mercury_hg,nickel_ni,selenium_se,silver_ag,sodium_na,tin_sn,zinc_zn,aluminium_tal,arsenic_tas,cadmium_tcd,chromiumhexavalent_tcr6,chromium_tcr,cobalt_tco,copper_tco,lead_tpb,selenium_tse,mercury_thg,nickel_tni,zinc_tzn,bod,cod,oilandgrease,totalphenols,surfactant_mbas,totalpcb,aox,pcdfs,pcdds,fecalcoliform,ecoli,totalcoliformbacteria
1,4,3,2010-06-01,126,89,6,24.6,-,-,-,-,31.7,0,-,7.86,-,1.6,0.14,8,0.02,-,0.005,0.005,0.005,0.04,-,0.049,0.001,0.07,-,-,-,0.0006,-,0.0001,-,-,-,-,0.005,0.25,0.001,-,0.005,0.00002,0.001,-,0.0001,-,-,0.005,0.271,-,0.0001,0.02,-,0.001,-,-,0.0005,0.00002,-,-,5,10,5,0.001,0.01,-,-,-,-,-,84,3980
1,4,3,2010-07-05,148,104,8,12.3,-,-,-,-,29,0,-,7.95,-,1.3,0.15,6,0.02,-,0.005,0.005,0.005,0.02,-,0.017,0.001,0.018,-,-,-,0.0011,-,0.0001,-,-,-,-,0.09,0.005,0.001,-,0.005,0.00002,0.001,-,0.0001,-,-,0.005,0.324,-,0.0001,0.01,-,0.001,-,-,0.0005,0.00002,-,-,5,10,5,0.001,0.02,-,-,-,-,-,192,4840
1,4,3,2010-08-02,160,112,19,44.3,-,-,-,-,27.5,0,-,6.68,-,1.8,0.12,37,0.02,-,0.005,0.005,0.005,0.02,-,0.011,0.001,0.056,-,-,-,0.0005,-,0.0001,-,-,-,-,0.005,0.02,0.001,-,0.031,0.00002,0.001,-,0.0001,-,-,0.005,3.15,-,0.0001,0.01,-,0.001,-,-,0.0005,0.00002,-,-,5,10,5,0.001,0.01,-,-,-,-,-,56,4840
1,4,3,2010-09-06,176,123,30,46.4,-,-,-,-,30.8,0,-,7.16,-,2.2,0.16,47,0.02,-,0.005,0.005,0.005,0.02,-,0.029,0.006,0.012,-,-,-,0.001,-,0.0001,-,-,-,-,0.005,0.03,0.001,-,0.083,0.00002,0.001,-,0.001,-,-,0.01,0.22,-,0.0001,0.01,-,0.001,-,-,0.001,0.00003,-,-,2,10,5,0.001,0.01,-,-,-,-,-,38,4840
1,4,3,2010-10-04,174,122,18,27.5,-,-,-,-,30.3,-0.1,-,7.22,-,2,0.15,40,0.02,-,0.005,0.005,0.005,0.02,-,0.023,0.001,0.022,-,-,-,0.001,-,0.0001,-,-,-,-,0.005,0.04,0.001,-,0.03,0.00002,0.001,-,0.001,-,-,0.01,1.69,-,0.0002,0.01,-,0.002,-,-,0.002,0.00002,-,-,2,10,5,0.001,0.01,-,-,-,-,-,64,4840
1,4,3,2010-11-01,169,118,30,66.4,-,-,-,-,29.5,0,0.16,7.52,-,2,0.07,29,0.02,-,0.005,0.005,0.005,0.05,-,0.018,0.001,0.027,-,-,-,0.001,-,0.0001,-,-,-,-,0.005,0.08,0.001,-,0.005,0.00002,0.001,-,0.001,-,-,0.01,4.2,-,0.0002,0.01,-,0.002,-,-,0.002,0.00002,-,-,2,11,5,0.001,0.01,-,-,-,-,-,48,3100
1,4,3,2010-12-01,156,109,24,45.1,-,-,-,-,25.5,0,5.15,7.55,-,1.8,0.14,29,0.02,-,0.005,0.005,0.005,0.02,-,0.009,0.001,0.018,-,-,-,0.0005,-,0.0001,-,-,-,-,0.005,0.07,0.001,-,0.005,0.00002,0.001,-,0.0001,-,-,0.005,3.94,-,0.0002,0.01,-,0.001,-,-,0.0005,0.00002,-,-,2,10,5,0.001,0.01,-,-,-,-,-,110,4840
1,4,3,2011-01-03,144,101,26,29.2,-,-,-,-,27.1,0,5.58,7.72,-,2.6,0.14,11,0.02,-,0.005,0.005,0.005,0.02,-,0.014,0.001,0.024,-,-,-,0.001,-,0.0001,-,-,-,-,0.005,0.05,0.001,-,0.005,0.00002,0.001,-,0.001,-,-,0.01,7.6,-,0.0006,0.01,-,0.002,-,-,0.004,0.00002,-,-,2,10,5,0.001,0.03,-,-,-,-,-,94,1960
1,4,3,2011-02-01,127,89,183,-,-,-,-,-,26.7,0,4.7,7.17,-,3.1,0.15,12,0.02,-,0.005,0.005,0.005,0.02,-,0.15,0.002,0.056,-,0.751,-,0.0005,-,0.0001,-,0.001,0.01,0.001,0.005,0.31,0.001,-,0.005,0.00002,0.001,-,0.0001,-,-,0.005,6.76,0.002,0.0002,-,-,0.002,0.01,0.002,0.001,0.00002,0.002,0.02,2,10,5,0.001,0.01,-,-,-,-,-,680,4840
1,4,3,2011-03-01,160,112,124,-,-,-,-,-,29.7,0,6.43,7.18,-,1.8,0.13,31,0.02,-,0.005,0.005,0.005,0.02,-,0.675,0.08,0.077,-,0.121,-,0.0006,-,0.0001,-,0.001,-,0.001,0.005,0.05,0.001,-,0.012,0.00002,0.001,-,0.0001,-,-,0.005,6.82,0.001,0.0002,0.01,0.002,0.002,0.01,0.002,0.001,0.00005,0.002,0.016,2,10,5,0.001,0.01,-,-,-,-,-,126,4840
1,4,3,2011-04-04,160,112,37,-,-,-,-,-,28.9,0,5.33,7.83,-,2.1,0.17,16,0.02,-,0.005,0.005,0.005,0.02,-,0.42,0.013,0.016,-,0.019,-,0.001,-,0.0001,-,-,0.01,0.001,0.005,0.02,0.001,-,0.026,0.00002,0.001,-,0.001,-,-,0.01,1.92,0.005,0.0008,-,-,0.001,0.005,0.007,0.005,0.00002,0.001,0.01,2,10,5,0.001,0.01,-,-,-,-,-,12,1160
1,4,3,2011-05-01,157,111,5,-,-,-,-,-,30.1,0,5.51,7.52,-,3.1,0.15,16,0.02,-,0.005,0.005,0.005,0.02,-,0.149,0.006,0.024,-,0.048,-,0.001,-,0.0001,-,-,-,0.001,0.005,0.03,0.001,-,0.005,0.00002,0.001,-,0.0001,-,-,0.005,0.183,0.0005,0.0001,0.01,-,0.001,0.005,0.001,0.0005,0.00004,0.001,0.005,2,10,5,0.001,0.01,-,-,-,-,-,22,1300
1,4,3,2011-06-01,178,124,107,-,-,-,-,-,31.8,0,4.64,7.44,-,1.9,0.15,23,0.02,-,0.005,0.005,0.005,0.02,-,0.83,0.005,0.059,-,0.074,-,0.0005,-,0.0001,-,0.001,0.01,0.001,0.005,0.04,0.001,-,0.005,0.00002,0.001,-,0.001,-,-,0.005,2.93,0.0012,0.0001,0.01,-,0.002,0.011,0.001,0.0005,0.00004,0.001,0.006,2,10,5,0.001,0.01,-,-,-,-,-,660,4840
1,4,3,2011-07-04,230,161,35,-,-,-,-,-,29.5,0,4.99,7.83,-,2.5,0.16,34,0.02,-,0.005,0.005,0.005,0.18,-,1.93,0.035,0.035,-,0.06,-,0.001,-,0.0001,-,-,0.01,0.003,0.005,0.03,0.001,-,0.006,0.00002,0.001,-,0.0001,-,-,0.005,2.28,0.0011,0.0001,0.01,-,0.004,0.005,0.001,0.0006,0.00005,0.001,0.005,5,10,5,0.001,0.01,-,-,-,-,-,108,2400
1,4,3,2011-08-02,316,221,2,-,-,-,-,-,30.7,0,4.62,8.35,-,3.8,0.2,59,0.02,-,0.005,0.005,0.005,0.62,-,1.36,0.112,0.023,-,0.022,-,0.0013,-,0.0001,-,-,0.01,0.006,0.005,0.02,0.001,-,0.005,0.00002,0.001,-,0.0001,-,-,0.008,0.841,0.0013,0.0001,0.01,-,0.008,0.005,0.001,0.0009,0.00005,0.001,0.008,2,10,5,0.001,0.01,-,-,-,-,-,2,2400
1,4,3,2011-09-03,1460,874,18,-,-,-,-,-,28.5,0,6.48,8.43,-,16.2,0.61,471,0.02,-,0.018,0.049,0.017,12.5,-,3.4,1.53,0.084,-,0.037,-,0.0044,-,0.0001,-,-,0.01,0.093,0.005,0.07,0.001,-,0.01,0.00003,0.001,-,0.0001,-,-,0.016,0.793,0.0058,0.0001,0.01,-,0.114,0.005,0.001,0.008,0.00006,0.001,0.015,2,10,5,0.001,0.01,-,-,-,-,-,24,4840
1,4,3,2011-10-04,692,484,1,-,-,-,-,-,24.1,0,7.71,8.31,-,6.6,0.5,227,0.02,-,0.005,0.016,0.006,2.62,-,1.95,0.799,0.019,-,0.036,-,0.0017,-,0.0001,-,-,0.01,0.029,0.005,0.02,0.001,-,0.005,0.00005,0.001,-,0.0001,-,-,0.008,0.393,0.0019,0.0001,0.01,-,0.034,0.005,0.001,0.0042,0.00005,0.001,0.016,2,10,5,0.001,0.01,-,-,-,-,-,2,1460
1,4,3,2011-11-01,369,259,23,-,-,-,-,-,29.3,-,6.2,8.15,-,3.1,0.24,99,0.02,-,0.005,0.007,0.005,0.12,-,0.57,0.607,0.067,-,0.086,-,0.0011,-,0.0001,-,-,0.01,0.007,0.005,0.04,0.001,-,0.23,0.00005,0.001,-,0.0001,-,-,0.005,3.23,0.0019,0.0001,0.01,-,0.01,0.007,0.001,0.0021,0.00005,0.001,0.011,2,10,5,0.001,0.01,-,-,-,-,-,8,1300
1,4,3,2011-12-01,262,184,40,-,-,-,-,-,30.4,-,7.87,7.93,-,3.8,0.18,60,0.02,-,0.005,0.005,0.005,0.22,-,0.863,0.122,0.038,-,0.184,-,0.001,-,0.0001,-,-,0.01,0.004,0.005,0.07,0.001,-,0.184,0.0001,0.001,-,0.0001,-,-,0.005,2.68,0.0016,0.0001,0.01,-,0.006,0.015,0.001,0.0017,0.00005,0.001,0.008,2,10,5,0.001,0.01,-,-,-,-,-,60,4840
1,4,3,2012-01-02,261,183,47,-,-,-,-,-,25.7,-,5.62,8.02,56,3.2,0.15,40,0.02,-,0.005,0.005,0.005,0.17,-,1.67,0.026,0.085,-,0.2,0.001,0.0008,-,0.0001,-,-,0.01,0.003,0.007,0.07,0.001,-,0.087,0.00005,0.001,-,0.0001,12,-,0.005,3.3,0.0012,0.0001,0.01,-,0.004,0.03,0.001,0.0019,0.00007,0.001,0.007,4,16,5,0.001,0.01,-,-,-,-,-,98,4840
1,4,3,2012-02-01,462,280,23,-,-,-,-,-,27.2,-,6.99,8.15,58,-,-,107,-,-,0.028,-,0.028,-,-,-,-,-,-,-,0.001,0.001,-,-,-,-,-,-,0.029,-,-,-,-,0.0002,-,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2012-03-02,316,218,89,-,-,-,-,-,28.7,-,6.15,7.31,50,-,-,85,-,-,-,0.023,0.021,-,-,-,-,-,-,-,0.0005,0.001,-,-,-,-,-,-,0.019,-,-,-,-,0.00005,-,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2012-04-02,611,399,17,-,-,-,-,-,-,-,8.04,7.99,66,-,-,183,-,-,-,0.042,0.011,-,-,-,-,-,-,-,0.0005,0.0048,-,-,-,-,-,-,0.01,-,-,-,-,0.00005,-,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4840
1,4,3,2012-05-02,374,175,29,-,-,-,-,-,28.9,-,6.27,7.32,51,-,-,105,-,-,-,0.005,0,-,-,-,-,-,-,-,0.0005,0.0013,-,-,-,-,-,-,0.02,-,-,-,-,0.00005,-,-,-,-,-,0.006,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2012-06-02,-,216,11,-,-,-,-,-,-,-,6.71,7.34,-,-,-,-,-,-,0.005,0.025,0.01,-,-,-,-,-,-,-,-,0.001,-,0,-,0.001,-,-,0.007,-,0.001,-,-,0,0.001,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2012-07-02,465,371,18,-,-,-,-,-,29.6,-,6.68,8.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0026,-,0.0001,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2012-08-01,781,-,-,-,95,-,-,-,28.6,-,7.67,8.12,-,-,-,258,-,-,-,-,-,-,-,-,-,-,-,0.251,-,-,-,-,29.9,-,-,-,0.005,0.12,-,4.94,0.005,-,-,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2012-09-03,645,450,3,-,-,-,-,-,26,-,6.75,8.24,139,-,-,216,-,-,-,0.005,0,-,-,-,-,-,-,-,0.0005,0.0027,-,-,-,-,-,-,0.072,-,-,-,-,0.00005,-,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2012-10-03,1344,-,-,-,303,-,-,-,27,-,6.83,8.39,-,-,-,337,-,-,-,-,-,-,-,-,-,-,-,0.005,-,-,-,-,85.1,-,-,-,0.18,0.02,-,21.9,0.4,-,-,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2012-11-01,813,-,-,-,256,-,-,-,30.8,-,6.6,8.31,-,-,-,241,-,-,-,-,-,-,-,-,-,-,-,0.022,-,-,-,-,62.3,-,-,-,0.006,0.03,-,24.4,0.86,-,-,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2012-12-03,-,-,4,-,-,-,-,-,24.6,-,6.34,7.93,-,-,-,-,-,-,0.005,-,-,-,-,-,-,-,-,-,-,0.0012,-,0.0001,-,0.001,-,-,0.05,-,0.001,-,-,0.00005,0.004,-,-,-,-,0.021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2013-01-11,306,199,17,-,-,-,-,-,24.5,-,6.67,7.08,-,-,-,-,-,-,0.005,0.023,-,-,-,-,-,-,-,-,-,0.0011,-,0.0001,-,0.001,-,-,0.017,-,0.001,-,-,0.00005,0.003,-,-,-,-,0.013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2013-02-11,392,255,17,-,-,-,-,-,29.1,-,6.81,7.7,-,-,-,-,-,-,0.008,0.079,0.013,-,-,-,-,-,-,-,-,0.0017,-,0.0001,-,0.001,-,-,0.059,-,0.001,-,-,0.00005,0.003,-,-,-,-,0.019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2013-03-05,522,339,3,-,-,-,-,-,30.8,-,6.46,7.31,-,-,-,-,-,-,0.014,0.074,0.031,-,-,-,-,-,-,-,-,0.0016,-,0.0001,-,0.001,-,-,0.15,-,0.001,-,-,0.00007,0.01,-,-,-,-,0.025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2013-04-04,436,284,16,-,-,-,-,-,27.9,-,6.85,7.54,-,-,-,-,-,-,0.005,0.018,0.007,-,-,-,-,-,-,-,-,0.0009,-,0.0001,-,0.001,-,-,0.032,-,0.001,-,-,0.00006,0.003,-,-,-,-,0.018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-
1,4,3,2013-05-02,501,325,9,-,-,-,-,-,28.7,-,6.63,7.54,-,-,-,-,-,-,0.005,0.03,0.018,-,-,-,-,-,-,-,-,0.0017,-,0.0001,-,0.001,-,-,0.162,-,0.001,-,-,0.00005,0.006,-,-,-,-,0.018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2013-06-04,440,283,7,-,-,-,-,-,27.9,-,6.85,7.82,-,-,-,-,-,-,0.005,0.005,-,-,-,-,-,-,-,-,-,0.0008,-,0.0001,-,0.001,-,-,0.017,-,0.001,-,-,0.00007,0.001,-,-,-,-,0.008,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2013-07-03,494,328,6,-,-,-,-,-,27.9,-,6.7,8.04,-,-,-,-,-,-,0.005,0.005,0.005,-,-,-,-,-,-,-,-,0.0006,-,0.0001,-,0.001,-,-,0.005,-,0.001,-,-,0.00005,0.001,-,-,-,-,0.007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2013-08-02,716,465,9,-,-,-,-,-,27.7,-,6.3,6.94,-,-,-,-,-,-,0.069,0.076,0.069,-,-,-,-,-,-,-,-,0.002,-,0.0002,-,0.001,-,-,0.531,-,0.001,-,-,0.0001,0.007,-,-,-,-,0.015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2013-09-05,694,445,5,-,-,-,-,-,27.6,-,6.98,7.3,67,-,-,248,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.08,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2013-10-02,722,405,2,-,-,-,-,-,28.1,-,7.34,7.6,88,-,-,255,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.03,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2013-11-12,1011,587,6,-,-,-,-,-,27.8,-,6.9,6.6,50,-,-,333,-,-,0.005,0.08,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.66,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2013-12-04,560,271,7,-,-,-,-,-,27.8,-,6.86,7.3,67,-,-,178,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,0.85,-,0.05,-,-,0.0005,0.03,-,-,-,-,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,3,2014-01-08,927,570,60,-,-,-,-,-,27.4,-,6.89,7.9,103,-,-,323,-,-,0.005,0.01,0.01,-,-,-,-,-,-,-,-,0.01,-,0.02,-,0.02,-,-,3.82,-,0.01,-,-,0.0005,0.03,-,-,-,-,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
